CASE_STATUS,OCCUPATION_TYPE,EMP_NAICS,EMP_NUM_PAYROLL,EMP_YEAR_COMMENCED,JOB_TITLE,JOB_OPP_WAGE_FROM,JOB_OPP_WAGE_TO,JOB_OPP_WAGE_PER,PRIMARY_WORKSITE_TYPE,PRIMARY_WORKSITE_CITY,PRIMARY_WORKSITE_STATE,PRIMARY_WORKSITE_BLS_AREA,IS_MULTIPLE_LOCATIONS,OTHER_REQ_IS_FULLTIME_EMP,OTHER_REQ_IS_LIVEIN_HOUSEHOLD,OTHER_REQ_JOB_FOREIGN_LANGUAGE
Certified,Professional occupation,445110,55,2016,Market Research Analyst,"$54,475.00",,Year,Business Premises,Plainview,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,51121,511,2012,Backend Software Engineer,"$168,709.00","$230,000.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,511210,3515,1977,Software Developer,"$92,040.00","$178,000.00",Year,Business Premises,Austin ,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,339114,1983,2018,Lead Oracle EBS Development,"$147,410.00","$154,000.00",Year,Business Premises,Brea,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,722513,2,2018,COOK,"$35,797.00","$35,797.00",Year,Business Premises,Salem,OR,"Salem, OR",N,Y,N,Y
Certified,Professional occupation,517312,4831,1994,"Sr. Analyst, Technical","$112,200.00",,Year,Business Premises,Overland Park,KS,"Kansas City, MO-KS",N,Y,N,N
Certified,Non-professional,561730,125,1976,IRRIGATION SYSTEMS TECHNICIAN ,"$34,216.00","$34,403.00",Year,Business Premises,PENINSULA,OH,"Akron, OH",Y,Y,N,N
Certified,Professional occupation,54135,130,2020,Business Development Manager,"$112,778.00",,Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,42446,5,2017,Market Research Analysts                                  ,"$85,000.00","$85,001.00",Year,Business Premises,Columbus,OH,"Columbus, OH",N,Y,N,N
Certified,Professional occupation,541110,1,2011,LEGAL SUPPORT AND RESEARCH ASSISTANT,"$60,000.00",,Year,Business Premises,NASHVILLE,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",N,Y,N,N
Certified,Non-professional,7211,50,2007,Desk Clerks,"$26,229.00","$26,229.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,524128,1730,1994,SQA Engineer 3,"$100,000.00",,Year,Business Premises,Nashville,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",N,Y,N,N
Certified,Professional occupation,611310,890,1860,Ministry Associate for Spiritual Formation,"$51,251.00","$51,251.00",Year,Business Premises,Wheaton,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Non-professional,4884,22,1998,CUSTOMER SERVICE REPRESENTATIVE,"$27,560.00",,Year,Business Premises,MILLCREEK,UT,"Salt Lake City, UT",N,Y,N,N
Certified,Non-professional,722511,24,1988,THAI COOK,"$55,000.00",,Year,Business Premises,VIRGINIA BEACH,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",N,Y,N,N
Certified,Professional occupation,5619,15,2013,Packaging Materials Engineer ,"$53,019.00",,Year,Business Premises,Opelika,AL,"Auburn-Opelika, AL",N,Y,N,N
Certified,Non-professional,722511,30,2011,Cook,"$23,941.00",,Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Non-professional,722511,30,2011,Cook,"$23,941.00",,Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,33324,84,1985,Regional Capital Equipment Sales Manager,"$151,640.00",,Year,Business Premises,Sabetha,KS,Kansas nonmetropolitan area,N,Y,N,Y
Certified,Non-professional,447110,4,2001,STORE CLERK ,"$30,014.00",,Year,Business Premises,LUTHERVILLE,MD,"Baltimore-Columbia-Towson, MD",N,Y,N,N
Certified,Professional occupation,524128,1730,1994,Software Engineer 2,"$115,000.00",,Year,Business Premises,Nashville,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",N,Y,N,N
Certified,Non-professional,722511,29,1999,Bookkeeper ,"$50,398.00","$50,398.00",Year,Business Premises,Mission Viejo,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,33441,126,1982,Senior Staff System Applications Engineer,"$143,957.00","$158,352.70",Year,Business Premises,Lynnwood,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,511210,3515,1977,Cloud Solution Engineer,"$225,000.00","$250,700.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,54161,402,1993,IT Project Management Consultant,"$154,400.00","$169,650.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,511210,3515,1977,Software Developer ,"$92,040.00","$178,000.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Non-professional,623110,58,2015,NURSING ASSISTANT,"$28,954.00",,Year,Business Premises,ELGIN,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Non-professional,56173,73,1998,Landscape Laborer,"$32,364.80",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,56173,73,1998,Landscape Laborer,"$32,364.80",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,511210,3515,1977,Software Developer,"$132,683.00","$252,500.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,511210,8098,1977,Software Developer ,"$132,870.00","$178,000.00",Year,Business Premises,Redwood Shores,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Denied,Non-professional,115310,54,1979,Forestry Crew Leader,"$53,643.00","$64,397.00",Year,Business Premises,Millville,PA,"Bloomsburg-Berwick, PA",Y,Y,N,N
Denied,Non-professional,115310,54,1979,Forestry Crew Leader,"$53,643.00","$64,397.00",Year,Business Premises,Millville,GA,"Augusta-Richmond County, GA-SC",Y,Y,N,N
Withdrawn,Professional occupation,62111,125,2006,Hospitalist,"$273,000.00",,Year,Business Premises,Lowell,MA,"BOSTON-CAMBRIDGE-NASHUA, MA-NH",N,Y,N,N
Withdrawn,Professional occupation,541512,3578,1983,Product Manager,"$160,735.00","$201,972.00",Year,Business Premises,Mountain View,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,541380,86,1968,Senior Chemist - Wet Chemistry Analyst ,"$52,728.00","$52,728.00",Year,Business Premises,Akron,OH,"Akron, OH",N,Y,N,N
Withdrawn,Professional occupation,54151,752,2001,Software Developer ,"$157,477.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Withdrawn,Non-professional,5617,350,1994,Grounds Maintenance Worker,"$31,782.00","$31,782.00",Year,Business Premises,Foley,AL,"Daphne-Fairhope-Foley, AL",N,Y,N,N
Withdrawn,Professional occupation,52399,30988,1859,Lead Software Engineer (017040.001299),"$149,469.00","$197,400.00",Year,Business Premises,Charlotte,NC,"Charlotte-Concord-Gastonia, NC-SC",N,Y,N,N
Withdrawn,Professional occupation,42393,9,2019,Sales Engineer,"$69,098.00","$75,000.00",Year,Business Premises,South Holland,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Withdrawn,Non-professional,561311,800,2012,Interviewer,"$32,739.00","$32,739.00",Year,Business Premises,Fort. Myers,FL,"Cape Coral-Fort Myers, FL",N,Y,N,N
Withdrawn,Professional occupation,541611,950,2002,Senior Software Engineer,"$134,118.00",,Year,Business Premises,Chicago ,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Withdrawn,Non-professional,623210,23,2015,Direct Support Professional,"$23,200.00","$31,000.00",Year,Business Premises,Palatine,IL,East Central Illinois nonmetropolitan area,N,Y,N,N
Withdrawn,Non-professional,5617,350,1994,Grounds Maintenance Worker,"$31,782.00","$31,782.00",Year,Business Premises,Foley,AL,"Daphne-Fairhope-Foley, AL",N,Y,N,N
Withdrawn,Professional occupation,3363,250,2019,Program Management Manager - PM Tools,"$166,650.00",,Year,Business Premises,Monroe,MI,"Monroe, MI",N,Y,N,N
Withdrawn,Professional occupation,446120,32,1976,"Counsel, North America","$98,579.00","$140,828.00",Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,621991,100,1992,Data Scientist,"$192,000.00",,Year,Employee's private residence (when work is performed directly out of the residence),Walnut Creek,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,523920,10,2013,Senior Analyst,"$200,000.00",,Year,Business Premises,Fort Lauderdale,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Professional occupation,541519,20,2016,Program Manager,"$122,970.00","$122,970.00",Year,Business Premises,Buford,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,62111,31300,1990,Hospitalist,"$279,097.00",,Year,Business Premises,Grafton,WI,"Milwaukee-Waukesha-West Allis, WI",N,Y,N,N
Certified,Professional occupation,236220,707,1995,Project Scheduler and Planner II,"$88,941.00",,Year,Business Premises,Bloomington,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",N,Y,N,N
Certified,Professional occupation,541330,113,1991,Controls Engineer,"$163,654.00",,Year,Business Premises,Fredericksburg,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,Professional occupation,237130,292,2009,SENIOR MANAGER OF ENERGY ANALYTICS,"$141,211.00",,Year,Business Premises,IRVINE,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,5416,8,2010,General Manager,"$202,925.00",,Year,Business Premises,BROOKLYN  ,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,Y
Certified,Professional occupation,541512,60,2016,USSWP2 - Software Development Engineer 2,"$150,000.00","$200,000.00",Year,Business Premises, Mountain View,CA,"San Jose-Sunnyvale-Santa Clara, CA",Y,Y,N,N
Certified,College/University Teacher,611310,13507,1869,Assistant Professor,"$103,000.05",,Year,Business Premises,West Lafayette,IN,"Lafayette-West Lafayette, IN",N,Y,N,N
Certified,Professional occupation,3336,9980,1958,VPI Program Leader Senior ,"$127,650.00","$141,960.00",Year,Business Premises,Columbus,IN,"Columbus, IN",N,Y,N,N
Certified,Non-professional,56173,10,2021,Landscape Laborer,"$26,541.00",,Year,Business Premises,American Fork ,UT,"Provo-Orem, UT",N,Y,N,N
Certified,Non-professional,485410,500,1920,General Laborer,"$31,200.00",,Year,Business Premises,Madison,WI,"Madison, WI",N,Y,N,N
Certified,Professional occupation,541511,270,2002,Senior Test Engineer,"$65,083.00","$110,000.00",Year,Business Premises,Novi,MI,"Detroit-Warren-Dearborn, MI",N,Y,N,N
Certified,Professional occupation,62121,78,2008,Dentist,"$155,000.00",,Year,Business Premises,Bee Cave,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,9241,700,1972,Environmental Engineer,"$71,475.00","$71,475.00",Year,Business Premises,Atlanta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,52211,20352,1858,"Manager, Treasury & Mortgage Risk","$62,046.00",,Year,Business Premises,Cincinnati,OH,"Cincinnati, OH-KY-IN",N,Y,N,N
Certified,Professional occupation,541511,1876,1996,Senior Java Architect,"$150,197.00","$163,000.00",Year,Business Premises,Southborough,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,541511,1876,1996,Senior Java Architect,"$150,197.00","$163,000.00",Year,Business Premises,Southborough,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,488510,10,2018,Project Managing Engineer,"$89,856.00",,Year,Business Premises,Walnut ,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,5417,2286,2013,Engineering Manager(s),"$211,120.00","$293,500.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,541511,25,2018,Software Developers (Level II),"$96,000.00","$96,000.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,334413,3800,1996,Senior Engineer,"$127,234.00","$147,234.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,492110,5331,2000,Revenue Science Advisor,"$110,304.12",,Year,Business Premises,Collierville ,TN,"Memphis, TN-MS-AR",N,Y,N,N
Certified,Professional occupation,561320,2,2014,Mechanical Engineer,"$87,090.00",,Year,Business Premises,Ardmore,OK,Southeast Oklahoma nonmetropolitan area,N,Y,N,N
Certified,Non-professional,8141,1,2022,LIVE-IN COMPANION CAREGIVER,"$36,000.00","$36,000.00",Year,Employer's private household (includes live-in and domestic household worker),DIX HILLS,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,Y,Y
Certified,Professional occupation,22111,353,1987,Senior Project Engineering Manager,"$133,390.00","$138,690.00",Year,Business Premises,San Diego,CA,"San Diego-Carlsbad, CA",N,Y,N,N
Certified,Professional occupation,511210,8122,1977,Applications Developer,"$183,310.00","$252,500.00",Year,Business Premises,Pleasanton,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,923110,53,1992,Instructional & Program Content Coordinator,"$72,000.00","$72,000.00",Year,Business Premises,WASHINGTON ,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,Professional occupation,541511,1876,1996,Senior Java Architect,"$150,197.00","$163,000.00",Year,Business Premises,Southborough,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,621511,108,2012,Senior Software Release Engineer,"$135,000.06",,Year,Business Premises,Spring,TX,"Houston-The Woodlands-Sugar Land, TX",N,Y,N,N
Certified,Professional occupation,541511,44,2004,System Analyst,"$125,061.00",,Year,Business Premises,Centreville,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,Professional occupation,518210,262,2019,Engineering Manager,"$236,000.00","$236,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,511210,3515,1977,System Administrator,"$104,270.00","$201,300.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,22111,27,1987,"Associate Director, Offshore Procurement and Contracts","$203,278.00",,Year,Business Premises,Brooklyn,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,238340,11,2011,Human Resources Generalist,"$55,000.00",,Year,Business Premises,Sterling,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,Professional occupation,238910,130,1988,Senior Estimator - Project Manager ,"$83,054.00","$100,000.00",Year,Business Premises,Medina,OH,"Cleveland-Elyria, OH",N,Y,N,N
Certified,Professional occupation,541330,65,1995,Engineer/Assistant Team Leader,"$83,408.00",,Year,Business Premises,Harriman,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,334510,7,2018,Senior Principal Electrical Engineer,"$142,210.00",,Year,Business Premises,Oakdale,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",N,Y,N,N
Certified,Professional occupation,236116,29,1981,Cost Engineer ,"$84,115.00",,Year,Business Premises,Bellevue ,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,541310,16,2015,Architectural Designer 1 (2 Openings),"$57,866.00",,Year,Business Premises,Tacoma,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Non-professional,722511,2,2007,Ethnic Nepalese Cook,"$29,058.00","$29,058.00",Year,Business Premises,Saint Louis,MO,Southeast Missouri nonmetropolitan area,N,Y,N,N
Certified,College/University Teacher,61131,13507,1869,Assistant Professor,"$91,960.02",,Year,Business Premises,West Lafayette,IN,"Lafayette-West Lafayette, IN",N,Y,N,N
Certified,Professional occupation,541511,1876,1996,Java Systems Architect III,"$94,890.00","$120,000.00",Year,Business Premises,Southborough,MA,"Worcester, MA-CT",N,Y,N,N
Certified,College/University Teacher,611310,1500,1965,Assistant College Lecturer,"$70,000.00",,Year,Business Premises,Cleveland ,OH,"Cleveland-Elyria, OH",N,Y,N,N
Certified,Professional occupation,541511,40,2017,Director of Software Engineering/Big Data Architect  ,"$121,368.00",,Year,Business Premises,LONDONDERRY,NH,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Non-professional,722511,47,2011,Prep Cooks,"$22,568.00",,Year,Business Premises,Savannah,GA,"Savannah, GA",N,Y,N,N
Certified,Professional occupation,54192,159,2014,IT ENGINEER,"$100,000.00",,Year,Business Premises,Orlando,FL,"Orlando-Kissimmee-Sanford, FL",N,Y,N,N
Certified,College/University Teacher,611310,13507,1869,Assistant Professor,"$195,000.03",,Year,Business Premises,West Lafayette,IN,"Lafayette-West Lafayette, IN",N,Y,N,N
Certified,Non-professional,485410,500,1920,General Laborer,"$31,200.00",,Year,Business Premises,Madison,WI,"Madison, WI",N,Y,N,N
Certified,Professional occupation,51791,18126,2000,Mgr-Business Intelligence (Manager – Data Science),"$153,525.00",,Year,Business Premises,Basking Ridge,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,N,N
Certified,Professional occupation,541990,675,2007,Staff Trust and Safety Analyst,"$133,008.00",,Year,Business Premises,Charlotte,NC,"Charlotte-Concord-Gastonia, NC-SC",N,Y,N,N
Certified,Professional occupation,54171,191,2013,Software Engineer,"$148,013.00","$165,000.00",Year,Business Premises,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,511210,3515,1977,Software Developer,"$132,683.00","$252,500.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,62111,3958,2013,Nocturnist Physician,"$260,000.00","$310,000.00",Year,Business Premises,Hartford,CT,"Hartford-West Hartford-East Hartford, CT",N,Y,N,N
Certified,Non-professional,238910,22,2002,Trencher Mechanic,"$51,126.00",,Year,Business Premises,Johnson City,TX,Hill Country Region of Texas nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,334111,947,2018,IT Project Manager,"$69,888.00",,Year,Business Premises,MOUNT PLEASANT,WI,"Racine, WI",N,Y,N,N
Certified,Professional occupation,813110,9,2009,Associate Pastor,"$33,384.00","$33,384.00",Year,Business Premises,ENGLEWOOD,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541320,25,1982,Landscape Architect,"$48,298.00","$48,298.00",Year,Business Premises,Oak Park,MI,"Detroit-Warren-Dearborn, MI",N,Y,N,N
Certified,Professional occupation,5182,354,2013,Engineering Manager,"$171,787.00",,Year,Business Premises,Cambridge,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,238220,115,1989,Computer User Support Specialist,"$72,197.00",,Year,Business Premises,Sterling,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,Professional occupation,5417,2286,2013,Sr. Technical Program Manager(s) ,"$146,300.00","$215,000.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,621498,457,1968,Internal Medicine Physician ,"$220,000.00",,Year,Business Premises,Saginaw,MI,"Saginaw, MI",N,Y,N,N
Certified,Professional occupation,54171,2286,2013,Senior Software Engineer(s) ,"$163,200.00","$255,000.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,236220,35,1970,Aviation Project Manager,"$119,267.00",,Year,Business Premises,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,56132,96,2018,Lead AWS Data Engineer,"$166,400.00","$166,400.00",Year,Business Premises,Richmond,VA,"Richmond, VA",Y,Y,N,N
