CASE_STATUS,OCCUPATION_TYPE,EMP_NAICS,EMP_YEAR_COMMENCED,JOB_TITLE,JOB_OPP_WAGE_FROM,JOB_OPP_WAGE_TO,JOB_OPP_WAGE_PER,PRIMARY_WORKSITE_TYPE,PRIMARY_WORKSITE_CITY,PRIMARY_WORKSITE_STATE,PRIMARY_WORKSITE_BLS_AREA,IS_MULTIPLE_LOCATIONS,OTHER_REQ_IS_FULLTIME_EMP,OTHER_REQ_IS_LIVEIN_HOUSEHOLD,OTHER_REQ_JOB_FOREIGN_LANGUAGE
Certified,Professional occupation,541511,2016,Software Development Engineer,"$133,390.00","$133,390.00",Year,Business Premises,Somerville,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,54151,2015,DevOps Engineer,"$99,923.00",,Year,Business Premises,Princeton Junction,NJ,"Trenton, NJ",Y,Y,N,N
Certified,Professional occupation,44411,2021,Sr. Software Engineer,"$110,000.00","$130,000.00",Year,Business Premises,Atlanta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,511210,1977,Software Developer,"$127,338.00","$169,100.00",Year,Business Premises,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Non-professional,722513,1999,Crew Member,"$23,660.00",,Year,Business Premises,Lancaster,OH,"Columbus, OH",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Lead,"$139,693.00","$202,030.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,College/University Teacher,611310,1927,ASSISTANT PROFESSOR - COMP. SCIENCE & INFO. TECHNOLOGY,"$76,000.00","$76,000.00",Year,Business Premises,Clarksville,TN,"Clarksville, TN-KY",N,Y,N,N
Certified,Professional occupation,5613,1997,Medical Technologist,"$56,576.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,238110,1981,Concrete Finisher,"$36,000.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,33632,1993,System Test Leader,"$123,100.00",,Year,Business Premises,Troy,MI,"Detroit-Warren-Dearborn, MI",N,Y,N,N
Certified,Non-professional,722513,1999,Crew Member,"$21,008.00",,Year,Business Premises,St Clairsville,OH,"Wheeling, WV-OH",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Architect,"$138,590.00","$230,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,5613,1997,Medical Technologist,"$56,576.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,511210,2009,Member of Technical Staff,"$162,400.00","$216,000.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Architect,"$138,590.00","$230,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,511210,2013,Software Engineer II,"$160,000.00","$190,000.00",Year,Business Premises,Boston,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,325412,2003,Sr. Quality Control Analyst – Cell Therapy,"$97,500.00","$162,500.00",Year,Business Premises,Cambridge,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Lead,"$139,693.00","$202,030.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,511210,2009,Member of Technical Staff,"$196,100.00","$216,000.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Non-professional,722513,2002,BUYER,"$73,112.00","$73,112.00",Year,Business Premises,ANAHEIM,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,493120,2012,Warehouse Worker,"$29,939.00",,Year,Business Premises,Allentown,PA,"Allentown-Bethlehem-Easton, PA-NJ",N,Y,N,N
Certified,Professional occupation,33632,1993,Embedded Image Quality Algorithm Developer,"$131,850.00",,Year,Business Premises,Troy,MI,"Detroit-Warren-Dearborn, MI",N,Y,N,N
Certified,Professional occupation,56132,2004,Medical Technologist,"$39,291.00","$39,291.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,522110,1957,Systems Engineer IV,"$132,184.00","$155,000.00",Year,Business Premises,Midvale,UT,"Salt Lake City, UT",N,Y,N,N
Certified,Professional occupation,561510,1970,Hospitality Management Specialist,"$72,925.00","$80,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,Y
Certified,Professional occupation,541511,2005,Senior Software Test Engineer,"$84,032.00",,Year,Business Premises,Morrisville,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Lead,"$139,693.00","$202,030.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,445110,2007,Halal Butcher,"$36,046.00","$36,046.00",Year,Business Premises,Memphis,TN,"Memphis, TN-MS-AR",N,Y,N,N
Certified,Non-professional,493120,2012,Warehouse Worker,"$29,939.00",,Year,Business Premises,Allentown,PA,"Allentown-Bethlehem-Easton, PA-NJ",N,Y,N,N
Certified,Non-professional,5313,2002,Administrative Assistant,"$40,000.00",,Year,Business Premises,Hollywood,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Professional occupation,511210,2013,Software Engineer,"$130,000.00","$150,000.00",Year,Business Premises,Boston,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,3332,1973,Service Manager North America,"$162,800.00",,Year,Business Premises,Duluth,GA,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,N,N
Certified,Professional occupation,511210,2009,Member of Technical Staff,"$200,000.00","$238,800.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Lead,"$139,693.00","$202,030.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,College/University Teacher,61131,1839,Associate Teaching Professor,"$80,127.00",,Year,Business Premises,Kansas City,MO,"Kansas City, MO-KS",N,Y,N,N
Certified,Non-professional,722513,1999,Crew Member,"$23,660.00",,Year,Business Premises,Lancaster,OH,"Columbus, OH",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Architect,"$138,590.00","$230,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Architect,"$138,590.00","$230,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,54151,1986,Software Developer - Java,"$84,614.00",,Year,Business Premises,Moon Township,PA,"Pittsburgh, PA",N,Y,N,N
Certified,Professional occupation,541310,1983,Architect,"$84,864.00",,Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541110,1995,Director of Business Development,"$178,400.00",,Year,Business Premises,Coral Gables,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Professional occupation,511210,2013,Software Engineer II,"$152,000.00","$170,000.00",Year,Business Premises,Boston,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,3361,2006,Lead Engineer-Pneumatic Installation,"$102,669.00","$102,669.00",Year,Business Premises,Greensboro,NC,"Greensboro-High Point, NC",N,Y,N,N
Certified,Professional occupation,541511,2014,Software engineer,"$120,786.00","$120,786.00",Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",Y,Y,N,N
Certified,Professional occupation,3361,2006,Senior Engineer-Software Release & Configuration,"$102,669.00","$102,669.00",Year,Business Premises,Greensboro,NC,"Greensboro-High Point, NC",N,Y,N,N
Certified,Non-professional,493120,2012,Warehouse Worker,"$29,939.00",,Year,Business Premises,Allentown,PA,"Allentown-Bethlehem-Easton, PA-NJ",N,Y,N,N
Certified,Professional occupation,5613,1997,Medical Technologist,"$56,576.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,541511,1968,Technical Architect,"$138,590.00","$230,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,722513,1999,Crew Member,"$20,020.00",,Year,Business Premises,Zanesville,OH,Eastern Ohio nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,54151,1986,Software Developer - Java,"$84,614.00",,Year,Business Premises,Moon Township,PA,"Pittsburgh, PA",N,Y,N,N
Certified,Non-professional,62399,1981,NURSING ASSISTANT,"$33,738.00",,Year,Business Premises,BRIDGEWATER,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,54171,1988,Statistical Programmer,"$75,700.00","$123,500.00",Year,Business Premises,Basking Ridge,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,College/University Teacher,611310,1906,"Assistant Professor, Organic Chemistry","$60,000.00",,Year,Business Premises,Bowling Green,KY,"Bowling Green, KY",N,Y,N,N
Certified,Non-professional,722513,1999,Crew Member,"$23,660.00",,Year,Business Premises,Lancaster,OH,"Columbus, OH",N,Y,N,N
Certified,Professional occupation,713940,1994,Tennis Coach,"$60,000.00",,Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,54199,2015,CLINICAL STUDY ASSOCIATE,"$60,000.00",,Year,Business Premises,SOUTH PLAINFIELD,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,5613,1997,Medical Technologist,"$56,576.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,52311,2008,Software Developer,"$90,000.00","$150,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541614,2016,Financial Analyst,"$70,000.00",,Year,Business Premises,Bolingbrook,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,511210,2013,Data Scientist,"$120,000.00","$150,000.00",Year,Business Premises,Boston,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Non-professional,238110,1981,Concrete Finisher,"$36,000.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,5613,1997,Medical Technologist,"$56,576.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,5613,1997,Medical Technologist,"$56,576.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,5613,1997,Medical Technologist,"$56,576.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,541511,1968,Technical Lead,"$139,693.00","$202,030.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,493120,2012,Warehouse Worker,"$29,939.00",,Year,Business Premises,Allentown,PA,"Allentown-Bethlehem-Easton, PA-NJ",N,Y,N,N
Certified,Professional occupation,54151,2014,Software Engineer,"$117,179.00","$117,179.00",Year,Business Premises,Troy,MI,"Detroit-Warren-Dearborn, MI",N,Y,N,N
Certified,Professional occupation,236220,1890,Sr. Project Engineer,"$115,000.00","$115,000.00",Year,Business Premises,Tempe,AZ,"Phoenix-Mesa-Scottsdale, AZ",N,Y,N,N
Certified,Professional occupation,52311,2008,Software Engineer,"$110,000.00","$275,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,522320,2009,Sales Operations & Strategy,"$129,709.00","$139,709.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,493120,2012,Warehouse Worker,"$29,939.00",,Year,Business Premises,Allentown,PA,"Allentown-Bethlehem-Easton, PA-NJ",N,Y,N,N
Certified,Professional occupation,522310,1994,"AVP, Product Management","$142,550.41",,Year,Business Premises,Coppell,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,334111,1994,Staff Program Manager,"$119,829.00","$141,900.00",Year,Business Premises,Secaucus,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,5613,1997,Medical Technologist,"$56,576.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,493120,2012,Warehouse Worker,"$29,939.00",,Year,Business Premises,Allentown,PA,"Allentown-Bethlehem-Easton, PA-NJ",N,Y,N,N
Certified,Non-professional,493120,2012,Warehouse Worker,"$29,939.00",,Year,Business Premises,Allentown,PA,"Allentown-Bethlehem-Easton, PA-NJ",N,Y,N,N
Certified,College/University Teacher,611310,1742,Assistant Professor of Chemistry,"$58,000.00","$70,000.00",Year,Business Premises,Bethlehem,PA,"Allentown-Bethlehem-Easton, PA-NJ",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Lead,"$139,693.00","$202,030.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,71394,1994,Tennis Coach,"$60,000.00",,Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,52311,2008,Quantitative Researcher,"$100,000.00","$225,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,722513,1999,Crew Member,"$23,660.00",,Year,Business Premises,Lancaster,OH,"Columbus, OH",N,Y,N,N
Certified,Non-professional,722513,1999,Crew Member,"$23,660.00",,Year,Business Premises,Lancaster,OH,"Columbus, OH",N,Y,N,N
Certified,Professional occupation,541990,2017,Systems Engineer,"$106,018.00","$106,018.00",Year,Business Premises,Columbus,OH,"Columbus, OH",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Lead,"$139,693.00","$202,030.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,722513,1999,Crew Member,"$23,660.00",,Year,Business Premises,Lancaster,OH,"Columbus, OH",N,Y,N,N
Certified,Professional occupation,56132,2004,Medical Technologist,"$39,291.00","$39,291.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,511210,2009,Member of Technical Staff,"$192,941.00","$238,800.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,44512,1964,Sr. Application & Design Specialist,"$134,860.00",,Year,Business Premises,Media,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",N,Y,N,N
Certified,Professional occupation,511210,2013,Software Engineer,"$130,000.00","$150,000.00",Year,Business Premises,Boston,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Non-professional,722513,1999,Crew Member,"$21,008.00",,Year,Business Premises,St Clairsville,OH,"Wheeling, WV-OH",N,Y,N,N
Certified,Professional occupation,541511,1968,Developer,"$157,477.00","$186,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,23712,2002,Senior Project Planner,"$122,450.00","$140,000.00",Year,Business Premises,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",N,Y,N,N
Certified,Non-professional,722513,1999,Crew Member,"$21,008.00",,Year,Business Premises,St Clairsville,OH,"Wheeling, WV-OH",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Architect,"$138,590.00","$230,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541511,1968,Engineering Lead *[Engineer 5],"$152,381.00","$177,360.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Architect,"$138,590.00","$230,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Lead,"$139,693.00","$202,030.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,722513,1999,Crew Member,"$23,660.00",,Year,Business Premises,Lancaster,OH,"Columbus, OH",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Lead,"$139,693.00","$202,030.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,524114,2013,Graphic Designer,"$33,800.00","$33,800.00",Year,Business Premises,Orlando,FL,"Orlando-Kissimmee-Sanford, FL",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Architect,"$138,590.00","$230,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,33632,1993,Segment Leader,"$111,613.00",,Year,Business Premises,Seymour,IN,Southern Indiana nonmetropolitan area,N,Y,N,N
Certified,Non-professional,493120,2012,Warehouse Worker,"$29,939.00",,Year,Business Premises,Allentown,PA,"Allentown-Bethlehem-Easton, PA-NJ",N,Y,N,N
Certified,Professional occupation,54151,1986,Software Developer - Java,"$84,614.00",,Year,Business Premises,Moon Township,PA,"Pittsburgh, PA",N,Y,N,N
Certified,Professional occupation,56132,2004,Medical Technologist,"$39,291.00","$39,291.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,541511,1968,Engineering Analyst,"$138,590.00","$167,730.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,5613,1997,Medical Technologist,"$56,576.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,5416,2006,Contract Manager,"$92,000.00",,Year,Business Premises,El Segundo,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,541511,1968,Technical Lead,"$139,693.00","$202,030.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,5613,1997,Medical Technologist,"$56,576.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,5613,1997,Medical Technologist,"$56,576.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,5613,1997,Medical Technologist,"$56,576.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
